field_id,metric,unit,source_page,section_path,table_name,confidence,value_map,source_text
annual_cscec_2025_report_field_0135843636,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""698,363"", ""v2"": ""663,151""}","其他流动资产；宣城海嘉蓝城置业有限公司；698,363；-；663,151；-"
annual_cscec_2025_report_field_8b44827622,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""675,402"", ""v2"": ""697,813""}","其他流动资产；兴创企业有限公司；675,402；-；697,813；-"
annual_cscec_2025_report_field_e54f5eb8ff,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""607,790"", ""v2"": ""539,147"", ""v3"": ""653,706"", ""v4"": ""539,147""}","其他流动资产；天津创达置业有限责任公司；607,790 (539,147 )；653,706 (539,147 )"
annual_cscec_2025_report_field_ef093f3aa8,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""500,318"", ""v2"": ""482,854""}","其他流动资产；长春海润融城房地产开发有限公司；500,318；-；482,854；-"
annual_cscec_2025_report_field_2031bc5573,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""456,426"", ""v2"": ""107"", ""v3"": ""362,579""}","其他流动资产；海外宏洋；456,426；(107 )；362,579；-"
annual_cscec_2025_report_field_e529f9aed7,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""358,090"", ""v2"": ""358,090"", ""v3"": ""441,840"", ""v4"": ""364,776""}","其他流动资产；天津豪达房地产开发有限公司；358,090 (358,090 )；441,840 (364,776 )"
annual_cscec_2025_report_field_e4352946ff,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""337,244"", ""v2"": ""301,418"", ""v3"": ""301,418"", ""v4"": ""301,418""}","其他流动资产；天津骏业共创置业有限公司；337,244 (301,418 )；301,418 (301,418 )"
annual_cscec_2025_report_field_be7560a8f0,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""300,000"", ""v2"": ""14,400"", ""v3"": ""300,000"", ""v4"": ""14,400""}","其他流动资产；金隅嘉星南京房地产开发有限公司；300,000；(14,400 )；300,000；(14,400 )"
annual_cscec_2025_report_field_4fd653f457,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""295,109"", ""v2"": ""295,109"", ""v3"": ""295,109"", ""v4"": ""295,109""}","其他流动资产；广州穗海置业有限公司；295,109 (295,109 )；295,109 (295,109 )"
annual_cscec_2025_report_field_3c2bdb5242,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""285,720"", ""v2"": ""414,128""}","其他流动资产；哈尔滨润置房地产开发有限公司；285,720；-；414,128；-"
annual_cscec_2025_report_field_0acaf0a91c,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""279,754"", ""v2"": ""346,707""}","其他流动资产；成都朗鑫置业有限公司；279,754；-；346,707；-"
annual_cscec_2025_report_field_3cc8ca704c,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""261,717"", ""v2"": ""127,879""}","其他流动资产；贵州雷榕高速公路投资管理有限公司；261,717；-；127,879；-"
annual_cscec_2025_report_field_cdfe52cdd2,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""238,584"", ""v2"": ""238,591""}","其他流动资产；贵州正习高速公路投资管理有限公司；238,584；-；238,591；-"
annual_cscec_2025_report_field_9e43740269,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""222,570"", ""v2"": ""258,358""}","其他流动资产；苏州吴江泰海置业有限公司；222,570；-；258,358；-"
annual_cscec_2025_report_field_5d781068e0,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""217,186"", ""v2"": ""217,186"", ""v3"": ""219,186"", ""v4"": ""219,186""}","其他流动资产；天津顺集置业有限公司；217,186 (217,186 )；219,186 (219,186 )"
annual_cscec_2025_report_field_1c086b61a3,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""198,621"", ""v2"": ""666,551""}","其他流动资产；成都景锐置业有限公司；198,621；-；666,551；-"
annual_cscec_2025_report_field_da7646b77c,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""173,411"", ""v2"": ""115,050""}","其他流动资产；安徽蚌五高速公路投资管理有限公司；173,411；-；115,050；-"
annual_cscec_2025_report_field_f64e2acc84,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""164,550"", ""v2"": ""131,000""}","其他流动资产；中建国际(襄阳)建设有限公司；164,550；-；131,000；-"
annual_cscec_2025_report_field_e61831d0cc,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""135,000"", ""v2"": ""98,000""}","其他流动资产；丹江口海嘉建设有限公司；135,000；-；98,000；-"
annual_cscec_2025_report_field_4a012cdbc9,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""133,780"", ""v2"": ""119,609"", ""v3"": ""119,609"", ""v4"": ""119,609""}","其他流动资产；厦门市雍景湾房地产有限公司；133,780 (119,609 )；119,609 (119,609 )"
annual_cscec_2025_report_field_78179b7c6c,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""2,163,129"", ""v2"": ""435,174"", ""v3"": ""2,672,444"", ""v4"": ""135,969""}","其他流动资产；其他；2,163,129 (435,174 )；2,672,444 (135,969 )"
annual_cscec_2025_report_field_fce22bde84,流动资产,,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,0.58,"{""v1"": ""11,232,446"", ""v2"": ""2,282,798"", ""v3"": ""12,463,311"", ""v4"": ""1,989,673"", ""v5"": ""355,512"", ""v6"": ""1,067"", ""v7"": ""355,512"", ""v8"": ""1,067""}","其他流动资产；合计；11,232,446 (2,282,798 ) 12,463,311 (1,989,673 )；长期应收款；平顶山市湛南新城发展有限公司；355,512；(1,067 )；355,512；(1,067 )；长期应收款"
annual_cscec_2025_report_field_d0ab9e082c,发行规模,,345,"审计报告 > 十四、资产负债表日后事项 > 2.根据2026年4月17日董事会决议,董事会提议本公司以截至本财务报表批准",董事会提议本公司以截至本财务报表,0.63,"{""2026"": ""1"", ""v1"": ""2026"", ""v2"": ""1"", ""v3"": ""5"", ""v4"": ""1,500,000"", ""v5"": ""1.53"", ""v6"": ""2026"", ""v7"": ""1"", ""v8"": ""5""}","发行金额；发行日 利率(%)；中国建筑一局(集团)有限公司；超短期融资券；2026年1月5日；1,500,000；1.53；中国建筑一局(集团)有限公司；超短期融资券；2026年1月5日"
annual_cscec_2025_report_field_60f74eb0fb,现金红利,,345,"审计报告 > 十四、资产负债表日后事项 > 2.根据2026年4月17日董事会决议,董事会提议本公司以截至本财务报表批准",董事会提议本公司以截至本财务报表,0.63,"{""v1"": ""41,320,390,444"", ""v2"": ""10"", ""v3"": ""2.718"", ""v4"": ""112.31"", ""v5"": ""207""}","报出日41,320,390,444股为基数,向全体普通股股东每10股派送2.718元（含；税）现金股息,合计约112.31亿元,在实施权益分派的股权登记日前公司总；报表中确认。；207"
annual_cscec_2025_report_field_0d0655193a,营业收入,,347,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""v1"": ""1,213,589,480"", ""v2"": ""538,571,922"", ""v3"": ""283,839,707"", ""v4"": ""9,608,209"", ""v5"": ""36,532,493"", ""v6"": ""2,082,141,811""}","对外交易收入；1,213,589,480；538,571,922；283,839,707；9,608,209；36,532,493；-；-；2,082,141,811"
annual_cscec_2025_report_field_bbda238557,营业收入,,347,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""v1"": ""20,616,312"", ""v2"": ""29,963,594"", ""v3"": ""4,607,796"", ""v4"": ""553,860"", ""v5"": ""563,006"", ""v6"": ""3,622,620""}","分部间交易收入；20,616,312；(29,963,594 )；4,607,796；553,860；563,006；3,622,620；-；-；小计"
annual_cscec_2025_report_field_b94001bb7a,营业收入,,348,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""v1"": ""1,295,544,060"", ""v2"": ""545,853,122"", ""v3"": ""305,905,418"", ""v4"": ""10,341,946"", ""v5"": ""29,689,740"", ""v6"": ""2,187,334,286""}","对外交易收入；-；1,295,544,060；545,853,122；305,905,418；10,341,946；29,689,740；-；2,187,334,286"
annual_cscec_2025_report_field_e5d0669dcd,营业收入,,348,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""v1"": ""36,493,762"", ""v2"": ""26,257,172"", ""v3"": ""5,049,958"", ""v4"": ""414,075"", ""v5"": ""479,969"", ""v6"": ""4,292,588""}","分部间交易收入；(36,493,762 )；26,257,172；5,049,958；414,075；479,969；4,292,588；-；-；小计"
annual_cscec_2025_report_field_27c07d5ee4,营业收入,,349,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""1,213,589,480"", ""v4"": ""1,295,544,060"", ""v5"": ""538,571,922"", ""v6"": ""545,853,122""}","对外交易收入；2025年；2024年；(经重述)；房屋建筑工程；1,213,589,480；1,295,544,060；基础设施建设与投资；538,571,922；545,853,122"
annual_cscec_2025_report_field_760152a751,营业收入,,349,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""2,068,700,562"", ""v4"": ""1,940,443,514"", ""v5"": ""118,633,724"", ""v6"": ""141,698,297""}","对外交易收入；2025年；2024年；(经重述)；中国大陆；2,068,700,562；1,940,443,514；其他国家或地区；118,633,724；141,698,297"
annual_cscec_2025_report_field_49baa87742,营业收入,,349,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""v1"": ""211""}",对外交易收入归属于客户所处区域。；211
annual_cscec_2025_report_field_ddf2207d36,流动资产,,350,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""2025"": ""2025"", ""2024"": ""12"", ""v1"": ""2025"", ""v2"": ""12"", ""v3"": ""31"", ""v4"": ""2024"", ""v5"": ""12"", ""v6"": ""31"", ""v7"": ""584,035,137"", ""v8"": ""595,341,009"", ""v9"": ""28,192,991"", ""v10"": ""29,129,369""}","非流动资产总额；2025年12月31日；2024年12月31日；(经重述)；584,035,137；中国大陆；595,341,009；其他国家或地区；28,192,991；29,129,369"
annual_cscec_2025_report_field_307b936d7d,流动资产,,350,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,0.58,"{""2025"": ""2"", ""v1"": ""2"", ""v2"": ""2"", ""v3"": ""2025"", ""v4"": ""2025""}","非流动资产归属于该资产所处区域,不包括金融资产、长期股权投资和递延所；得税资产。；主要客户信息；本集团不依赖于某个或某几个重要客户。；2.；比较数据；如附注七、2所述,本集团2025年度完成了对海南建中实拓工程有限公司、中建；营成果和现金流量,以符合2025年度的列报和会计处理要求。"
annual_cscec_2025_report_field_eebd721c38,营业收入,,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""2025"": ""1"", ""2024"": ""2025"", ""v1"": ""1"", ""v2"": ""2025"", ""v3"": ""2024""}",营业收入和营业成本；（1） 营业收入和营业成本情况；2025年；2024年
annual_cscec_2025_report_field_bdd715d8f2,营业收入,,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""v1"": ""46,172,793"", ""v2"": ""46,537,896"", ""v3"": ""49,411,378"", ""v4"": ""46,469,063"", ""v5"": ""197,303"", ""v6"": ""111,308""}","收入；成本；主营业务；46,172,793；46,537,896；49,411,378；46,469,063；其他业务；197,303；111,308"
annual_cscec_2025_report_field_0a34342b31,营业收入,,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""2025"": ""2"", ""2024"": ""2025"", ""v1"": ""2"", ""v2"": ""2025"", ""v3"": ""2024""}",为收入。；（2） 营业收入分解信息；2025年；2024年
annual_cscec_2025_report_field_0871671855,营业收入,,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""v1"": ""93,153"", ""v2"": ""102,691"", ""v3"": ""93,153"", ""v4"": ""102,691"", ""v5"": ""49,478,501"", ""v6"": ""46,267,405""}","收入确认时间；在某一时点转让；93,153；102,691；93,153；其他；102,691；在某一时段内转让；49,478,501；46,267,405"
annual_cscec_2025_report_field_8a127e2ee7,营业收入,,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""2025"": ""3"", ""2024"": ""2025"", ""v1"": ""3"", ""v2"": ""2025"", ""v3"": ""2024"", ""v4"": ""62,416"", ""v5"": ""81,563"", ""v6"": ""62,416""}","营业收入和营业成本（续）；（3） 营业成本分解信息；2025年；2024年；成本确认时间；在某一时点转让；62,416；81,563；62,416；其他"
annual_cscec_2025_report_field_700c4c2792,营业收入,,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""2025"": ""9,637,789"", ""2024"": ""11,004,617"", ""v1"": ""2025"", ""v2"": ""2024"", ""v3"": ""9,637,789"", ""v4"": ""11,004,617"", ""v5"": ""5"", ""v6"": ""2025"", ""v7"": ""2024""}","确认的收入来源于：；2025年；2024年；合同负债年初账面价值；9,637,789；11,004,617；5.；投资收益；2025年；2024年"
annual_cscec_2025_report_field_bac57c5e4c,营业收入,,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""v1"": ""191,672"", ""v2"": ""311,169""}","债权投资在持有期间取得的利息收入；191,672；311,169"
annual_cscec_2025_report_field_f540a5d277,营业收入,,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,0.58,"{""2024"": ""1,138"", ""v1"": ""1,138"", ""v2"": ""2,485"", ""v3"": ""15,433,768"", ""v4"": ""20,262,844"", ""v5"": ""1,300"", ""v6"": ""2024"", ""v7"": ""2,281"", ""v8"": ""226""}","其他权益工具投资在持有期间取得的股利收入；1,138；2,485；合计；15,433,768；20,262,844；确认1,300千元损失（2024年：2,281千元损失）,计入投资损失。；本公司不存在投资收益汇回的重大限制。；226"
